,artist,name,tags
1053,115eda90-a9f4-4437-9e4d-513daa0d5f35,Murder by Death,[u'rock and indie']
1054,2fddb92d-24b2-46a5-bf28-3aed46f4684c,Kylie Minogue,"[u'australia', u'australian', u'chamber pop', u'dance-pop', u'death metal', u'electronic', u'electropop', u'eurodance', u'europop', u'hi-nrg', u'house', u'neighbours', u'pop', u'pop and chart']"
1055,c8fb45c8-b3da-422d-a6db-73ac2ee56f77,Air Traffic,"[u'britannique', u'british', u'indie rock', u'rock and indie', u'uk']"
1056,4279aba0-1bde-40a9-8fb2-c63d165dc554,Delerium,"[u'ambient', u'canadian', u'electronic', u'pop', u'worldbeat']"
1057,4306a798-e2f8-4192-9a45-2fd41cdae60c,Tindersticks,"[u'ambient', u'british', u'chamber pop', u'english', u'indie rock', u'orchestral', u'rock and indie', u'uk']"
1058,f98711e5-06f7-43ed-8239-da0f61a9c460,The Alan Parsons Project,"[u'album rock', u'art rock', u'automod ng', u'british', u'classic pop and rock', u'contemporary pop/rock', u'pop rock', u'pop/rock', u'prog-rock', u'progressive electronic', u'progressive pop', u'progressive rock', u'rock', u'soft rock', u'uk']"
1059,c995a379-60b9-404b-bd97-a7e2de0751d3,Rob Zombie,"[u'industrial metal', u'metal', u'rock and indie']"
1060,6d152109-c447-446d-9a06-3621c920bebd,Comeback Kid,[]
1061,fd429857-5ace-4609-ae54-1502c3bdac11,Billy Talent,"[u'alternative rock', u'canadian', u'emo-pop', u'pop punk', u'pop rock', u'punk', u'punk rock', u'rock', u'rock and indie']"
1062,1a99cc88-aea3-4fe3-96b9-20791667f65f,Dizzee Rascal,"[u'bow', u'british', u'e3', u'english', u'fidget house', u'grime', u'hip hop', u'hip hop rnb and dance hall', u'hip house', u'hip-hop', u'london', u'mc', u'pop rap', u'producer', u'rapper', u'trap rap', u'uk', u'uk hip hop']"
1063,9512eed7-a1a9-4e2f-8cac-c10d1448c1ce,This Will Destroy You,[u'post-rock']
1064,606bf117-494f-4864-891f-09d63ff6aa4b,Rise Against,"[u'american', u'hardcore punk', u'melodic hardcore', u'nervous breakdown', u'punk', u'punk rock', u'rock', u'rock and indie', u'usa']"
1065,4c98aa1b-34eb-4336-987f-5e50aa059c00,The Script,[u'breakeven']
1066,592a3b6d-c42b-4567-99c9-ecf63bd66499,Chuck Berry,"[u'american', u'blues', u'blues rock', u'classic pop and rock', u'novelty', u'rhythm & blues', u'rock', u'rock & roll', u'rock and roll', u'rock n roll', u'usa']"
1067,365144f7-85af-4c83-b24b-b1d0b26160bb,Nickel Creek,"[u'country', u'folk']"
1068,32a83250-7e26-422d-b9ac-f4564343e9ce,Peter Bjorn and John,"[u'indie', u'rock', u'rock and indie', u'swedish']"
1069,ce886f30-8b8f-4cc8-b854-3749291350fd,Deltron 3030,"[u'acid rap', u'alternative rap', u'american', u'hip hop', u'hip-hop', u'underground rap']"
1070,bc641be9-ca36-4c61-9394-5230433f6646,Liquid Tension Experiment,"[u'progressive metal', u'progressive rock']"
1071,6f28b158-4d1a-4f31-9339-7f381e3c4ee1,Los Planetas,[u'los enemigos']
1072,1270af14-9c17-4400-8ebb-3f0ac40dcfb0,The Books,"[u'electronic', u'experimental', u'folk', u'folktronica']"
1073,2386cd66-e923-4e8e-bf14-2eebe2e9b973,3 Doors Down,"[u'acoustic rock', u'alternative rock', u'hard rock', u'pop rock', u'post-grunge', u'rock', u'southern rock']"
1074,679ec43c-bc04-4bb0-b619-2da702a214ba,James Horner,"[u'academy award winner', u'american', u'classical', u'contemporary classical', u'easy listening soundtracks and musicals', u'film composer', u'score', u'soundtrack', u'star trek soundtracks']"
1075,342e72d6-e350-42c4-814a-3fe1801e65f5,Falconer,[u'power metal']
1076,b09bcf6d-3a27-4fd5-8300-f42f51a80446,[Disney],"[u'bogus artist', u'fixme', u'special purpose artist', u'use actual artists']"
1077,c71abd83-9d66-4c7b-9f0d-c9c36e85a955,Dilated Peoples,"[u'hip hop rnb and dance hall', u'hiphop', u'us']"
1078,9403a688-503e-464e-bb37-84626c57bb42,Kula Shaker,"[u'britpop', u'pop and chart', u'psychedelic rock', u'rock']"
1079,183d6ef6-e161-47ff-9085-063c8b897e97,They Might Be Giants,"[u'alternative rock', u'american', u'children s', u""children's music"", u'classic pop and rock', u'college rock', u'geek rock', u'indie pop', u'pop punk', u'pop rock', u'rock', u'television music', u'usa']"
1080,ccd4426f-aef3-48e3-b04e-2e1de3d1f8d6,A Fine Frenzy,[]
1081,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,Black Sabbath,"[u'birmingham', u'blues rock', u'british', u'classic pop and rock', u'english', u'hard rock', u'heavy metal', u'jazz-rock', u'metal', u'new wave of british heavy metal', u'nwobhm', u'pop rock', u'psychedelic rock', u'reunion', u'rock', u'traditional doom metal', u'uk', u'want to listen']"
1082,328d146c-79f1-4eb6-9e40-8ee5710c14e5,Imogen Heap,"[u'britannique', u'british', u'piano pop rock', u'producer', u'producteur', u'uk']"
1083,647221d0-f6b1-4e03-924c-c59b8059536f,Chromeo,"[u'canada', u'canadian', u'canadien', u'dance and electronica', u'dance-pop', u'electro-disco', u'electronic', u'electropop', u'funktronica', u'nu-disco', u'quebec', u'qu\xe9bec', u'qu\xe9b\xe9cois', u'synth funk', u'synthpop']"
1084,6fea1339-260c-40fe-bb7a-ace5c8438955,Lacuna Coil,"[u'female fronted', u'gothic metal', u'italian', u'metal']"
1085,68f1175b-592b-4f28-ab1c-85c7a438c636,Turboneger,"[u'deathpunk', u'norsk', u'norway', u'norwegian']"
1086,4bb712d6-8be9-4c09-810a-eb3bed2be345,Héroes del Silencio,"[u'rock', u'spanish']"
1087,350bce49-c21b-4137-b50a-0766ded07e4d,Taking Back Sunday,[u'rock and indie']
1088,1b54e90c-638e-4fdd-a20e-4ab09db9fdaf,The Get Up Kids,"[u'alternative rock', u'emo', u'emo-pop', u'indie rock', u'midwest emo', u'pop punk', u'rock and indie']"
1089,52b9e109-44a0-45eb-a197-226c4abab232,Sevendust,"[u'alternative metal', u'hard rock', u'heavy metal', u'nu metal']"
1090,1c90eb11-0531-402c-87dc-d578e36ec23c,Deathstars,"[u'electronic rock', u'gothic metal', u'industrial metal']"
1091,f16d25c6-556f-42f9-b648-5f48a8f96ec2,Clawfinger,"[u'seen live', u'swedish']"
1092,2e04a82f-9118-43b1-a918-bf84f122f7fc,The Pigeon Detectives,[u'rock and indie']
1093,a64448e7-8936-430c-ae77-9f556481a56b,Jorge Ben Jor,"[u'mpb', u'samba-rock']"
1094,32efea44-6cb5-4b4f-bdaa-c8b8f6cef981,Manic Street Preachers,"[u'acoustic rock', u'alternative rock', u'british', u'britpop', u'hard rock', u'n2', u'pop rock', u'punk rock', u'rock', u'rock and indie', u'uk', u'wales']"
1095,7952b266-9fd4-4a09-a324-7dc84f11b5fc,The John Butler Trio,"[u'acoustic', u'australian', u'chill-out', u'folk', u'jam band', u'mellow', u'rock']"
1096,b88f21a7-a1b9-48fd-bbc4-ae758026f17f,Anti‐Flag,"[u'american', u'am\xe9ricain', u'hardcore punk', u'pennsylvania', u'punk', u'punk rock', u'rock', u'usa']"
1097,6e17c8d1-2493-46cc-88d4-64b848a32593,The Ark,"[u'glam rock', u'pop rock']"
1098,d6e65033-b56a-49df-8744-6fc3ffd75edd,Boys Like Girls,"[u'emo-pop', u'post-emo']"
1099,fca8cdfa-120d-49ec-b1da-0ff8aa90c3ab,The Cool Kids,[u'pop and chart']
1100,b6b2bb8d-54a9-491f-9607-7b546023b433,Pixies,"[u'4ad', u'alternative rock', u'american', u'am\xe9ricain', u'indie rock', u'punk rock', u'rock', u'rock and indie', u'surfer music', u'usa']"
1101,bfcc6d75-a6a5-4bc6-8282-47aec8531818,Cher,"[u'american', u'aor', u'baroque pop', u'classic pop and rock', u'dance', u'dance-pop', u'disco', u'folk', u'folk pop', u'pop', u'pop rock', u'rnb', u'rock']"
1102,8097243f-7a3d-435a-a11e-0c5f886528e0,Dream Evil,"[u'heavy metal', u'power metal']"
1103,b185451a-9edd-46df-8046-1db7e9594f5a,Vetusta Morla,[]
1104,87a73cf0-ebdf-483d-8b5a-3db1e5e72122,Drowning Pool,"[u'alternative metal', u'hard rock', u'new metal', u'nu metal', u'post-grunge']"
1105,1043a3a9-6722-4cdb-a28a-6acbad217b38,Bishop Allen,[]
1106,d50a4b89-ff1f-4659-9fde-f76f8d5b3c89,Carcass,"[u'carcass', u'death metal', u'england', u'grindcore', u'heavy metal', u'melodic death metal', u'metal']"
1107,298909e4-ebcb-47b8-95e9-cc53b087fc65,Lamb of God,"[u'american', u'metal', u'metalcore', u'rock and indie']"
1108,63011a8d-0117-4f7e-9991-1ef1f337ff70,Klaxons,"[u'alternative dance', u'britannique', u'british', u'dance-punk', u'electropop', u'indie rock', u'indietronica', u'neu rave', u'new rave', u'psychedelic pop', u'rock and indie', u'synthpop', u'uk']"
1109,bc3d74c5-9328-4a1b-8014-3ecdb3dababe,Nitin Sawhney,"[u'asian', u'british', u'british asian', u'desi', u'english', u'uk', u'united kingdom']"
1110,a33a9cd6-8c03-4047-b62d-59f76f494c20,Cloud Cult,"[u'american', u'art rock', u'baroque pop', u'experimental', u'indie pop', u'indie rock', u'rock']"
1111,db008806-16f6-48fc-8521-3d953709689d,A Day to Remember,"[u'metalcore', u'pop punk', u'post hardcore', u'rock', u'rock and indie']"
1112,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,"[u'adult contemporary', u'blue-eyed soul', u'british', u'classic pop and rock', u'dance pop', u'dance-pop', u'english', u'pop', u'pop rock', u'pop soul', u'rhythm and blues', u'rock', u'smooth jazz', u'smooth soul', u'sophisti-pop', u'uk']"
1113,0e0dd9da-5878-4c46-9a9a-6df43abb5c96,Hot Hot Heat,"[u'indie', u'rock and indie']"
1114,b91f0973-002e-4237-a39f-c7e02e786e53,Architecture in Helsinki,"[u'alternative', u'aussie', u'australian', u'indie', u'indie pop', u'indie rock', u'pop', u'rock and indie']"
1115,6be97d02-b66e-46d5-931c-0a81087fecbc,The Hellacopters,[]
1116,5dfdca28-9ddc-4853-933c-8bc97d87beec,Marilyn Manson,"[u'alternative hard rock', u'alternative metal', u'alternative rock', u'american', u'drum and bass', u'industrial', u'industrial metal', u'industrial rock', u'metal', u'rock and indie']"
1117,3a9f3479-4f0c-4355-8ccd-c9ed5cd01586,Ben Lee,"[u'australian', u'indie pop', u'singer-songwriter']"
1118,c5539100-4631-42d2-9766-3157ed0a4035,Dane Cook,[]
1119,d84c4e93-9c5f-45ab-a4ba-bd79d037eb31,Enigma,[]
1120,2914ee0b-9055-4dee-bca2-4f385b1e617a,Deus,[]
1121,9c0b1b7f-d63d-4e4f-bbec-1e7e7607dd22,Sunset Rubdown,[]
1122,c29f4522-f710-4bb5-a06b-d436fcc3b2fd,Combichrist,"[u'aggrotech', u'ebm', u'electro-industrial', u'electronic', u'harsh ebm', u'industrial']"
1123,5508631d-697f-4839-a669-06637e5bcb90,Jordin Sparks,"[u'american idol', u'contemporary r&b', u'dance-pop', u'hip hop rnb and dance hall', u'pop']"
1124,4355a36d-805e-478d-8589-64f0292724b2,Morbid Angel,[u'death metal']
1125,bc85da58-52d9-457d-ae8d-5d8d4ec870a9,Aaliyah,"[u'contemporary r&b', u'death by plane crash', u'hip hop', u'hip hop rnb and dance hall', u'neo-soul', u'pop', u'pop rap', u'pop soul', u'r&b']"
1126,5e372a49-5672-4fb8-ba14-18c90780c4f9,Calexico,"[u'american', u'am\xe9ricain', u'country', u'indie', u'indie rock', u'usa']"
1127,deeea939-7f89-4762-b09f-79269cd70d3b,Queensrÿche,"[u'american', u'gratuitous heavy metal umlaut', u'heavy metal', u'metal', u'progressive metal', u'rock and indie']"
1128,f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,The Kooks,"[u'alternative dance', u'indie pop', u'indie rock', u'pop rock', u'rock and indie', u'united kingdom']"
1129,657ec972-3ab1-48a8-b472-1f1c210aaf17,A Wilhelm Scream,"[u'melodic hardcore', u'punk', u'punk rock', u'skate punk']"
1130,265f242e-cf4e-4fbe-a3fe-43112387172f,Télépopmusik,"[u'downtempo', u'electronic']"
1131,92ee5562-3c1b-4e02-ac22-aae6261edac5,Blackalicious,[u'hip hop']
1132,083b3a38-13c6-428f-9e02-6c306afa5761,Eisley,"[u'chauntelle dupree', u'garron dupree', u'jon wilson', u'sherri dupree', u'stacy dupree', u'weston dupree']"
1133,11eabe0c-2638-4808-92f9-1dbd9c453429,Deerhoof,"[u'classic pop and rock', u'experimental', u'indie rock', u'minimalist', u'noise pop']"
1134,122d63fc-8671-43e4-9752-34e846d62a9c,Katy Perry,"[u'""ur so fail""', u'american', u'am\xe9ricain', u'bubblegum', u'california gurls', u'chesty', u'cute', u'dance-pop', u'electropop', u'fail', u'failfail', u'her expression is like shes thinking something dumb', u'house', u'katy perry', u'lame', u'lolol trap?', u'megafail', u'multiple ipi', u'nope still fail', u'pop', u'pop rock', u'still fail', u'total fail', u'trap', u'united states', u'ur so faaaail', u'ur so fail', u'usa', u'\u201fur so fail\u201d']"
1135,0ffb6573-a98e-412e-aa01-0a580e9d8b06,Elvis Costello & The Attractions,[u'rock and indie']
1136,0103c1cc-4a09-4a5d-a344-56ad99a77193,Avril Lavigne,"[u'743219675026', u'alternative rock', u'bubblegum punk', u'dance-pop', u'electropop', u'mall punk', u'pop', u'pop and chart', u'pop punk', u'pop rock', u'pop/rock', u'post-grunge', u'punk', u'punk rock', u'rock', u'teen pop', u'teen punk']"
1137,79239441-bfd5-4981-a70c-55c3f15c1287,Madonna,"[u'american', u'am\xe9ricain', u'arabic', u'art pop', u'chanteur', u'dance', u'dance-pop', u'downtempo', u'electronic', u'electropop', u'greatest hits', u'multiple ipi', u'pop', u'pop and chart', u'singer', u'tell me', u'usa']"
1138,1bc41dff-5397-4c53-bb50-469d2c277197,The Dillinger Escape Plan,"[u'jazzmetal', u'math', u'mathcore', u'metal', u'rock and indie']"
1139,7db6aae5-6644-4513-9bfc-ca2e79d4469c,Peter Tosh,"[u'death by gun', u'death by murder', u'jamaican', u'rasta', u'reggae']"
1140,7520c1b4-59fe-4874-8a5f-6d4e6e36e98d,Madrugada,[]
1141,f57e14e4-b030-467c-b202-539453f504ec,Children of Bodom,"[u'death metal', u'finnish', u'melodic death metal', u'metal', u'rock and indie']"
1142,00a9f935-ba93-4fc8-a33a-993abe9c936b,Nightwish,"[u'finland', u'finlandais', u'finlande', u'finnish', u'gothic metal', u'metal', u'power metal', u'scandinave', u'scandinavia', u'scandinavian', u'scandinavie', u'symphonic metal', u'symphonic power metal']"
1143,b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,King Crimson,"[u'art rock', u'british', u'classic pop and rock', u'english', u'free improvisation', u'jazz', u'jazz fusion', u'pioneers', u'progressive rock', u'rock', u'symphonic prog', u'symphonic rock', u'uk']"
1144,bbd80354-597e-4d53-94e4-92b3a7cb8f2c,Saxon,"[u'british', u'hard rock', u'heavy metal', u'metal', u'nwobhm', u'rock', u'uk']"
1145,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,God Is an Astronaut,"[u'ambient', u'dark ambient', u'electronic', u'instrumental', u'metal', u'post-rock', u'rock', u'space rock']"
1146,86a064f9-3ed4-4621-b29d-d05442c6b1ae,Junior Boys,"[u'downtempo', u'electro pop']"
1147,22cbe400-9906-4c47-973c-b7122b23840a,Machinae Supremacy,"[u'c64', u'c64 remix', u'chiptunes', u'metal', u'sid', u'sid metal', u'swedish', u'video game']"
1148,e59b17a9-2c0d-4284-854e-6d51a448091d,Catch 22,[u'ska']
1149,150e14bd-915d-4574-b574-f77dd7ea72ad,Michael Giacchino,"[u'academy award winner', u'american', u'film composer', u'soundtrack', u'star trek soundtracks', u'video game']"
1150,149e6720-4e4a-41a4-afca-6d29083fc091,Bad Religion,"[u'00s', u'10s', u'80s', u'80s punk', u'90s', u'90s punk', u'american', u'am\xe9ricain', u'atlantic', u'california', u'california punk', u'classic hardcore punk', u'classic punk', u'epitaph', u'hardcore punk', u'los angeles punk', u'melodic hardcore', u'punk', u'punk rock', u'rock and indie', u'usa']"
1151,75de3363-412c-4f17-ae66-9f4c0cd7629f,The Perishers,"[u'indie pop', u'indie rock', u'swedish']"
1152,847e8284-8582-4b0e-9c26-b042a4f49e57,Placebo,"[u'alternative rock', u'britannique', u'british', u'indie rock', u'pop/rock', u'rock', u'rock and indie', u'uk']"
1153,0a77bec1-12ef-4caa-b36a-f533001fcd29,Bent,[u'dance and electronica']
1154,59a7fbcb-ff74-494d-abd0-9c82359040c9,Grizzly Bear,"[u'classic pop and rock', u'indie folk', u'psychedelic folk', u'psychedelic pop', u'warp']"
1155,29c28ac3-27c5-4822-8eb6-0af89a3a7240,RZA,[]
1156,e0bba708-bdd3-478d-84ea-c706413bedab,A. R. Rahman,"[u'academy award winner', u'ar-rahman', u'asian', u'cham cham', u'classical', u'easy listening soundtracks and musicals', u'film score', u'indian', u'soundtrack', u'theatre', u'world fusion']"
1157,09037f07-42bc-46ac-a1ee-37f834451fee,Minor Threat,"[u'hardcore punk', u'punk', u'straight edge', u'usa', u'washington', u'washington dc']"
1158,25a757f1-9fbe-4c52-be2e-1a5294fb25b9,Shout Out Louds,[u'rock and indie']
1159,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,"[u'adult contemporary', u'dance', u'dance-pop', u'electro house', u'electropop', u'european', u'latin pop', u'pop', u'pop and chart', u'reggaeton', u'spanish']"
1160,1fa14a96-c25c-4bb7-b94d-ff453519eab3,Ashley Tisdale,[]
1161,daeec599-bf5d-4428-994a-e76ba5f86e2f,Passion Pit,[]
1162,618b6900-0618-4f1e-b835-bccb17f84294,Eric Clapton,"[u'24 nights', u'acoustic blues', u'blues', u'blues rock', u'british', u'british blues', u'clapton', u'classic pop and rock', u'eric clapton', u'hard rock', u'has german audiobooks', u'pop', u'pop rock', u'pop/rock', u'psychedelic rock', u'reggae', u'rock']"
1163,e01c3376-15fa-40d7-b747-5f219bdefdd7,Steely Dan,"[u'classic pop and rock', u'jazz pop', u'jazz-rock', u'pop rock', u'pop/rock', u'rock', u'soft rock', u'yacht rock']"
1164,39ab1aed-75e0-4140-bd47-540276886b60,Oasis,"[u'alternative rock', u'britannique', u'british', u'britpop', u'england', u'manchester', u'neo-psychedelia', u'pop rock', u'psychedelic rock', u'rock', u'rock and indie', u'uk']"
1165,e675295a-1efe-4247-aa3b-53b78d0cdffc,Mudhoney,[u'rock and indie']
1166,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,The White Stripes,"[u""2000's"", u'acoustic rock', u'alternative rock', u'american', u'blues rock', u'detroit', u'garage rock', u'garage rock revival', u'hard rock', u'indie rock', u'rock', u'rock and indie']"
1167,2fa45bbb-0efb-4950-9d40-94bf23cbfec1,Bone Thugs‐n‐Harmony,[u'hip hop']
1168,a3a92047-be1c-4f3e-8960-c4f8570984df,The Cribs,"[u'rock and indie', u'united kingdom']"
1169,efa2c11a-1a35-4b60-bc1b-66d37de88511,DJ Shadow,"[u'american', u'electronic', u'experimental hip hop', u'hip-hop', u'instrumental hip hop', u'rock and indie', u'trip-hop', u'turntablism']"
1170,2c916f95-f6ba-46fa-b9d8-dc0d9379f603,The Fiery Furnaces,[u'rock and indie']
1171,23620454-4dca-45b7-8496-066e94d99826,Farin Urlaub,"[u'german', u'punk', u'punk rock', u'rock']"
1172,0b6b5e56-9c72-4106-8285-60c4983af93f,Husky Rescue,[]
1173,c3f28da8-662d-4f09-bdc7-3084bf685930,Iron & Wine,"[u'4ad', u'country', u'folk', u'indie']"
1174,74134743-106c-47a6-bb8d-5c9efde7818c,MSTRKRFT,[]
1175,d5da1841-9bc8-4813-9f89-11098090148e,The Fall,"[u'alternative', u'alternative dance', u'alternative rock', u'art punk', u'art rock', u'british', u'electronic', u'england', u'english', u'indie rock', u'manchester', u'post-punk', u'punk', u'rock', u'rock and indie', u'seen live', u'uk']"
1176,8766cdd6-066c-4b14-ba53-c7958e613bad,Gamma Ray,[u'power metal']
1177,1cf39e0b-c595-46f7-9ea8-4d2b14843c81,Turisas,[]
1178,c3694ddc-f7e5-40dd-9fad-90d11a2c50fa,Flogging Molly,"[u'american', u'am\xe9ricain', u'celtic punk', u'folk', u'folk punk', u'ireland', u'irish-american', u'punk', u'usa']"
1179,d3ba1c50-d403-40df-8eac-80d74551a7e3,Benga,"[u'dubstep', u'soul and reggae', u'uk garage']"
1180,482a5456-7d8a-4366-a2e9-6f38853df632,Poets of the Fall,"[u'alternative metal', u'alternative rock', u'rock']"
1181,d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,"[u'80s pop', u'classic pop and rock', u'european', u'pop', u'pop rock', u'rock', u'seen live', u'swedish']"
1182,bc85c6f6-6b06-44c1-8754-ef32c1e6b824,Corinne Bailey Rae,[u'hip hop rnb and dance hall']
1183,ab4721e4-bc37-4bd2-be8c-8f1550152ad6,Danko Jones,[]
1184,6ffb8ea9-2370-44d8-b678-e9237bbd347b,Kings of Leon,"[u'alternative', u'alternative rock', u'american', u'am\xe9ricain', u'garage rock', u'garage rock revival', u'indie', u'indie rock', u'pop rock', u'rock', u'rock and indie', u'southern rock', u'united states', u'usa']"
1185,8ac9e35c-e92d-4030-99ef-ba4127b1555c,Static‐X,"[u'alternative metal', u'american', u'industrial metal', u'metal']"
1186,d82ba5f4-da09-479a-ab18-4b1a122c4345,Oomph!,"[u'german', u'neue deutsche h\xe4rte']"
1187,d67d1a21-6e45-4dd6-aef0-0191ba3796e0,Townes Van Zandt,"[u'contemporary folk', u'country', u'folk', u'singer/songwriter', u'vpro']"
1188,99acd557-c4e2-4086-9be9-85f57184dadc,O.S.T.R.,[]
1189,603ba565-3967-4be1-931e-9cb945394e86,*NSYNC,"[u'boy band', u'dance-pop', u'pop', u'pop and chart', u'pop soul', u'teen pop']"
1190,e1e05cce-3922-44e1-8f20-015abe5e309d,Social Distortion,"[u'california', u'fullerton', u'punk', u'punk rock', u'usa']"
1191,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,Lily Allen,"[u'britannique', u'british', u'contemporary r&b', u'dance-pop', u'd\xe9i\xe0 - sa fonda august 1998 - and a once for the hp sauce', u'electropop', u'english', u'pop', u'pop and chart', u'ska', u'synthpop', u'uk']"
1192,6e0ae159-8449-4262-bba5-18ec87fa529f,Rascal Flatts,"[u'classic pop and rock', u'contemporary country', u'country', u'country pop']"
1193,a8ed28e3-5c08-4448-b889-867483e251f5,Rodrigo y Gabriela,"[u'acoustic rock', u'folk rock', u'latin', u'world']"
1194,1fda852b-92e9-4562-82fa-c52820a77b23,The Pussycat Dolls,"[u'contemporary r&b', u'dance-pop', u'electropop', u'pop', u'pop and chart', u'r&b']"
1195,0febdcf7-4e1f-4661-9493-b40427de2c13,Wu‐Tang Clan,"[u'boom bap', u'conscious hip hop', u'east coast hip hop', u'hardcore hip hop', u'hip hop', u'hip hop rnb and dance hall', u'hip-hop', u'hiphop', u'instrumental hip hop', u'new york', u'rap', u'us', u'usa', u'wu-tang']"
1196,4580d83b-093e-4241-91fb-2dd71f5f1f3f,Carpenters,"[u'adult contemporary', u'baroque pop', u'classic pop and rock', u'country pop', u'easy listening', u'pop']"
1197,e938a15c-b17e-4e7a-9f68-ff0d536cab44,The Jesus and Mary Chain,"[u'80s', u'alternative', u'alternative rock', u'british', u'east kilbride', u'noise pop', u'post-punk', u'rock', u'rock and indie', u'scotland', u'scottish', u'shoegaze', u'uk']"
1198,204db5a8-78f1-4078-801f-ae8f456eeb60,Fabrizio De André,"[u'cantautore', u'singer/songwriter']"
1199,3eb72791-6322-466b-87d3-24d74901eb2d,Anna Ternheim,"[u'female singer-songwriter', u'pop', u'pop rock', u'rock', u'singer-songwriter', u'swedish']"
1200,8c9200b8-8e05-41d5-836e-44a37905560e,Hadouken!,"[u'borrowed album', u'dance', u'discovered in 2010', u'grime', u'pop and chart', u'punky']"
1201,8e05a404-3f8d-4b0a-9fc2-b7ab821b75f0,The Rakes,[u'rock and indie']
1202,f3e2ad21-900e-46a0-8597-2a3e457a7c27,Gui Boratto,[]
1203,7b353d3c-2bd9-40e3-a21d-b7da3f941339,Glenn Miller,"[u'big band', u'death by airplane', u'in the mood', u'jazz', u'my blue heaven', u'sweet bands', u'swing']"
1204,ffb18e19-64a4-4a65-b4ce-979e00c3c69d,The Album Leaf,"[u'american', u'am\xe9ricain', u'post-rock', u'usa']"
1205,4849dbcf-4192-434c-825b-077c9057c119,Be Your Own Pet,[u'rock and indie']
1206,107c7983-0728-46ea-8550-77e698adf690,The Dresden Dolls,"[u'alternative rock', u'amanda palmer', u'american', u'classic pop and rock', u'dark cabaret', u'n2', u'piano rock', u'punk cabaret', u'punk rock', u'rock']"
1207,b5da400c-9a62-4686-b6fe-91518e57ce5d,,[]
1208,9d075d6e-9492-4343-ac95-93a808f61477,Jesse McCartney,"[u'american', u'pop']"
1209,a5be6906-b6ad-43af-ae65-ec4f9aa6c40b,Armor for Sleep,"[u'dream pop', u'emo', u'indie rock', u'pop punk', u'post-hardcore']"
1210,a91fbcd5-a74b-436e-ae0d-d2f6bb817820,Bo Kaspers orkester,"[u'acid jazz', u'indie rock', u'jazz', u'pop', u'swedish']"
1211,ff294730-0315-440d-a543-54005779c15b,The Mamas & the Papas,"[u'classic pop and rock', u'folk pop', u'folk rock', u'pop', u'pop rock', u'psychedelic folk', u'sunshine pop']"
1212,d0a3080c-57a5-4c35-9389-84a5a2f819f8,Estelle,[]
1213,47c8f88b-987a-4b64-9175-2b1b57809727,Billy Idol,"[u'alternative dance', u'british', u'classic pop and rock', u'electronic', u'england', u'english', u'hard rock', u'new wave', u'pop rock', u'punk', u'rock', u'uk']"
1214,8eed05a5-e9a1-4dda-8b33-e354c4ecc8b6,Satyricon,"[u'black metal', u'norwegian']"
1215,a3352eff-cde0-4f15-b44a-6f5c3e9cf079,James Morrison,[]
1216,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,Queens of the Stone Age,"[u'alternative rock', u'american', u'desert rock', u'hard rock', u'rock', u'rock and indie', u'stoner metal', u'stoner rock']"
1217,818be9a0-e5a7-4ff5-a190-98d2411d0cbf,Uffie,[]
1218,adc0f033-95c2-4e0b-87bc-c23ed3f26ce6,Shinedown,"[u'alternative metal', u'hard rock', u'metal', u'pop rock', u'post-grunge']"
1219,ae681605-2801-4120-9a48-e18752042306,,[]
1220,5984e4ec-8a8e-4762-a5fb-e7d53436e0bd,Sahara Hotnights,"[u'indie rock', u'pop', u'punk pop', u'rock', u'rock and indie']"
1221,bd4d397a-849a-48bf-be24-52eec87feeee,Adriana Calcanhotto,[]
1222,429d5f26-329c-41cc-bdff-17c29dbf1fb8,The Bouncing Souls,"[u'new brunswick', u'new jersey', u'punk', u'usa']"
1223,f434ae2b-b203-490d-a8ac-aa9cd51c0e73,She Wants Revenge,[]
1224,7c158ea8-c0aa-410e-bdc1-20bba9759577,The Cinematic Orchestra,"[u'british', u'dance and electronica', u'ninja tune', u'uk']"
1225,b616019a-810c-4b05-a558-ad8406f225ff,Hello Saferide,[]
1226,024c3b90-9d09-4c67-902f-fdf49649e4f8,L’ÂME IMMORTELLE,"[u'austrian', u'dark electro', u'darkwave', u'german', u'gothic', u'gothic electro', u'melancholic', u'n']"
1227,382f1005-e9ab-4684-afd4-0bdae4ee37f2,2Pac,"[u'2 pac', u'above the rim', u'american', u'conscious hip hop', u'death by gun', u'death by murder', u'g-funk', u'gangsta rap', u'hip hop', u'hip hop rnb and dance hall', u'hip-hop', u'political hip hop', u'pop rap', u'temor a la muerte', u'unil the end of time', u'west coast hip hop', u'west coast hip-hop']"
1228,7bace718-5f56-4311-9568-e46a70830605,Caliban,"[u'melodic hardcore', u'metalcore']"
